sk_os,id_os,sk_tempo,sk_concessionaria,sk_veiculo,sk_servico,sk_cliente,vlr_mao_obra,vlr_pecas_sellout,vlr_pecas_sellin,vlr_total_os,margem_bruta_pecas,tempo_atendimento_h,csat,retornou_30d,status_os
14992,OS014992,92,25,79,11,3194,201.45,215.33,134.56,416.78,80.77,3,3,False,Concluída
14993,OS014993,322,13,15,9,804,997.0,995.84,554.33,1992.84,441.51,7,4,False,Concluída
14994,OS014994,149,24,51,11,1469,154.3,169.38,114.96,323.68,54.42,1,5,False,Concluída
14995,OS014995,635,17,34,11,1538,288.74,239.16,144.79,527.9,94.37,1,5,False,Concluída
14996,OS014996,38,1,69,9,947,3159.0,3094.35,2052.58,6253.35,1041.77,2,5,False,Concluída
14997,OS014997,270,24,12,1,2806,538.2,237.73,166.33,775.93,71.4,1,1,True,Concluída
14998,OS014998,457,5,45,8,1699,770.62,395.01,227.35,1165.63,167.66,1,3,False,Concluída
14999,OS014999,672,17,31,4,368,490.95,288.67,205.96,779.62,82.71,8,5,False,Concluída
15000,OS015000,643,20,54,3,1707,167.13,86.36,53.07,253.49,33.29,7,5,False,Concluída
15001,OS015001,661,18,22,7,3189,0.0,0.0,0.0,0.0,0.0,8,1,False,Concluída
15002,OS015002,50,9,72,2,1035,149.34,133.72,93.78,283.06,39.94,7,1,False,Concluída
15003,OS015003,624,10,64,3,3188,177.38,83.63,50.61,261.01,33.02,1,5,False,Concluída
15004,OS015004,578,22,60,9,3360,752.35,524.59,338.06,1276.94,186.53,5,4,False,Em Aberto
15005,OS015005,665,25,28,5,2982,860.26,834.04,556.52,1694.3,277.52,6,4,False,Concluída
15006,OS015006,237,17,21,6,228,982.32,1097.47,750.57,2079.79,346.9,3,5,False,Concluída
15007,OS015007,671,1,75,3,2095,175.91,90.49,50.77,266.4,39.72,6,5,False,Concluída
15008,OS015008,300,4,75,3,1386,94.18,44.66,25.49,138.84,19.17,7,4,False,Concluída
15009,OS015009,459,18,77,11,2513,244.07,227.65,141.86,471.72,85.79,4,5,False,Concluída
15010,OS015010,314,15,43,8,2517,1315.51,1276.94,876.01,2592.45,400.93,3,4,False,Concluída
15011,OS015011,316,15,27,3,3935,168.2,201.59,137.32,369.79,64.27,5,4,False,Concluída
15012,OS015012,405,1,23,12,261,439.45,483.92,343.56,923.37,140.36,8,1,False,Concluída
15013,OS015013,270,22,36,10,448,215.65,124.0,82.24,339.65,41.76,2,5,False,Concluída
15014,OS015014,588,24,38,4,2390,580.38,559.31,327.47,1139.69,231.84,2,5,False,Concluída
15015,OS015015,459,1,16,7,181,0.0,0.0,0.0,0.0,0.0,5,5,False,Concluída
15016,OS015016,503,11,74,9,3613,2912.86,3403.89,2383.62,6316.75,1020.27,3,5,False,Concluída
15017,OS015017,171,11,43,3,2685,177.84,162.45,100.14,340.29,62.31,2,2,False,Concluída
15018,OS015018,709,6,41,6,1665,2604.15,1553.64,1051.93,4157.79,501.71,4,5,False,Concluída
15019,OS015019,480,1,44,3,3230,80.76,68.27,48.61,149.03,19.66,8,5,True,Concluída
15020,OS015020,143,14,52,3,3994,149.29,79.46,47.51,228.75,31.95,5,3,False,Concluída
15021,OS015021,553,24,17,6,1366,3290.73,2311.3,1282.11,5602.03,1029.19,2,2,False,Concluída
15022,OS015022,125,6,52,1,3338,360.48,423.6,298.61,784.08,124.99,2,1,False,Concluída
15023,OS015023,50,17,43,1,2445,521.81,519.01,361.08,1040.82,157.93,7,3,False,Concluída
15024,OS015024,391,9,23,12,2841,282.05,250.99,168.58,533.04,82.41,7,5,False,Concluída
15025,OS015025,409,17,1,12,1017,363.48,435.44,312.84,798.92,122.6,2,4,False,Concluída
15026,OS015026,137,25,25,12,2063,354.63,146.77,82.64,501.4,64.13,2,5,False,Concluída
15027,OS015027,264,14,6,4,2561,524.57,444.45,310.55,969.02,133.9,4,4,False,Concluída
15028,OS015028,693,19,74,3,2635,161.45,103.43,69.43,264.88,34.0,7,5,False,Concluída
15029,OS015029,216,8,54,7,2988,0.0,0.0,0.0,0.0,0.0,2,4,False,Concluída
15030,OS015030,110,24,78,12,1137,349.72,351.93,233.05,701.65,118.88,7,5,False,Concluída
15031,OS015031,726,23,23,7,1571,0.0,0.0,0.0,0.0,0.0,2,5,False,Concluída
15032,OS015032,230,12,19,4,3725,352.17,158.72,109.27,510.89,49.45,3,4,False,Concluída
15033,OS015033,495,2,56,7,147,0.0,0.0,0.0,0.0,0.0,4,4,False,Concluída
15034,OS015034,172,3,53,4,2736,616.16,351.13,220.26,967.29,130.87,1,4,False,Concluída
15035,OS015035,407,21,31,8,908,258.65,183.39,125.7,442.04,57.69,3,5,False,Concluída
15036,OS015036,290,13,38,4,2249,626.7,651.36,423.51,1278.06,227.85,6,4,False,Concluída
15037,OS015037,703,5,19,2,340,243.14,141.45,95.65,384.59,45.8,8,5,False,Concluída
15038,OS015038,319,18,1,10,2898,273.5,317.26,214.61,590.76,102.65,5,5,False,Concluída
15039,OS015039,429,1,77,4,2176,557.38,232.6,151.27,789.98,81.33,5,4,False,Concluída
15040,OS015040,692,5,50,10,3956,273.99,116.49,66.57,390.48,49.92,6,4,False,Concluída
15041,OS015041,723,21,58,3,1728,140.9,87.07,47.98,227.97,39.09,8,4,False,Concluída
15042,OS015042,73,12,81,5,3737,708.21,614.39,410.42,1322.6,203.97,4,3,False,Concluída
15043,OS015043,620,19,32,4,774,691.97,797.62,565.42,1489.59,232.2,5,5,False,Concluída
15044,OS015044,287,24,49,10,517,346.39,238.6,160.2,584.99,78.4,3,5,False,Concluída
15045,OS015045,435,6,44,6,3750,3021.62,1991.2,1419.62,5012.82,571.58,5,5,False,Concluída
15046,OS015046,282,2,29,3,1135,160.92,86.13,52.37,247.05,33.76,2,1,False,Concluída
15047,OS015047,299,2,48,3,3468,105.93,118.02,80.01,223.95,38.01,4,5,False,Concluída
15048,OS015048,113,20,80,4,951,359.16,396.8,253.85,755.96,142.95,7,2,False,Concluída
15049,OS015049,422,13,77,3,3138,165.68,97.45,65.77,263.13,31.68,4,3,False,Concluída
15050,OS015050,405,14,26,3,1790,81.08,60.17,41.35,141.25,18.82,4,3,False,Em Aberto
15051,OS015051,137,6,7,4,1603,343.16,171.26,113.3,514.42,57.96,4,3,False,Concluída
15052,OS015052,401,12,44,10,1690,298.53,344.37,230.18,642.9,114.19,7,5,False,Concluída
15053,OS015053,711,25,14,8,3635,810.19,770.12,430.65,1580.31,339.47,3,3,False,Em Aberto
15054,OS015054,523,13,52,7,415,0.0,0.0,0.0,0.0,0.0,4,5,False,Concluída
15055,OS015055,352,24,32,1,134,572.38,398.57,262.04,970.95,136.53,3,5,False,Concluída
15056,OS015056,674,8,75,4,3102,330.56,163.22,92.65,493.78,70.57,1,4,False,Concluída
15057,OS015057,423,14,32,6,992,3350.36,2812.36,1863.61,6162.72,948.75,1,5,False,Concluída
15058,OS015058,94,18,75,7,722,0.0,0.0,0.0,0.0,0.0,4,4,False,Concluída
15059,OS015059,405,4,84,10,3623,377.02,213.13,139.0,590.15,74.13,2,5,False,Concluída
15060,OS015060,131,6,57,11,3337,187.65,195.97,127.93,383.62,68.04,7,5,False,Concluída
15061,OS015061,567,22,52,9,2403,3394.58,1414.87,782.48,4809.45,632.39,3,4,False,Concluída
15062,OS015062,707,6,34,11,1609,262.38,190.39,134.49,452.77,55.9,2,5,True,Concluída
15063,OS015063,273,15,61,1,319,513.68,314.77,184.04,828.45,130.73,6,5,False,Concluída
15064,OS015064,320,24,62,1,3436,626.85,573.84,412.71,1200.69,161.13,7,2,False,Concluída
15065,OS015065,312,24,76,2,3142,143.3,119.49,83.66,262.79,35.83,6,4,False,Concluída
15066,OS015066,217,13,31,4,3555,502.2,426.29,260.72,928.49,165.57,8,3,False,Concluída
15067,OS015067,589,7,29,2,1156,183.18,212.67,138.41,395.85,74.26,1,5,False,Concluída
15068,OS015068,449,13,31,7,414,0.0,0.0,0.0,0.0,0.0,1,3,False,Concluída
15069,OS015069,50,21,12,12,173,312.44,195.89,116.44,508.33,79.45,3,4,False,Concluída
15070,OS015070,623,6,35,10,1306,385.61,356.64,252.84,742.25,103.8,7,4,False,Concluída
15071,OS015071,135,6,57,8,3402,553.33,342.33,228.47,895.66,113.86,3,2,False,Concluída
15072,OS015072,716,14,41,1,838,555.92,432.19,302.41,988.11,129.78,1,4,False,Concluída
15073,OS015073,283,3,27,10,3487,361.5,406.97,241.52,768.47,165.45,3,4,False,Concluída
15074,OS015074,448,11,15,8,3610,1234.89,1411.3,998.51,2646.19,412.79,5,4,False,Concluída
15075,OS015075,59,13,71,12,583,444.05,373.87,211.39,817.92,162.48,8,5,False,Concluída
15076,OS015076,261,3,36,12,3976,385.4,331.93,226.32,717.33,105.61,4,5,False,Concluída
15077,OS015077,595,12,24,10,573,364.97,201.53,133.9,566.5,67.63,2,4,False,Concluída
15078,OS015078,349,23,82,9,759,1741.95,1564.73,955.59,3306.68,609.14,7,5,False,Em Aberto
15079,OS015079,667,22,24,9,2773,2016.37,1653.12,1175.47,3669.49,477.65,5,5,False,Concluída
15080,OS015080,423,21,76,11,1062,160.81,96.03,57.24,256.84,38.79,5,5,False,Em Aberto
15081,OS015081,682,22,28,2,2608,235.38,275.52,166.73,510.9,108.79,7,5,False,Concluída
15082,OS015082,718,22,75,3,2110,125.47,132.18,91.64,257.65,40.54,3,4,False,Concluída
15083,OS015083,332,20,3,9,2913,3684.12,2033.81,1208.69,5717.93,825.12,8,5,False,Concluída
15084,OS015084,417,5,3,8,784,275.67,257.93,145.0,533.6,112.93,8,4,False,Concluída
15085,OS015085,620,13,29,11,3331,221.87,236.48,153.91,458.35,82.57,7,4,False,Concluída
15086,OS015086,163,23,32,4,2622,622.08,722.77,433.33,1344.85,289.44,7,3,False,Concluída
15087,OS015087,639,11,54,12,3512,386.15,314.92,187.56,701.07,127.36,1,4,False,Em Aberto
15088,OS015088,433,17,38,5,2371,819.69,725.66,513.33,1545.35,212.33,6,5,False,Concluída
15089,OS015089,532,10,56,4,3939,488.24,214.49,119.55,702.73,94.94,2,5,False,Concluída
15090,OS015090,61,12,65,5,2519,476.73,522.05,370.45,998.78,151.6,3,5,False,Concluída
15091,OS015091,566,6,21,1,2316,547.61,581.02,353.08,1128.63,227.94,7,4,False,Concluída
15092,OS015092,237,5,41,2,1880,121.5,138.19,88.24,259.69,49.95,6,5,False,Em Aberto
15093,OS015093,598,22,20,2,2277,142.57,158.34,102.89,300.91,55.45,6,3,False,Concluída
15094,OS015094,374,1,60,12,3453,258.01,241.85,144.89,499.86,96.96,7,5,False,Concluída
15095,OS015095,208,20,75,5,1975,414.86,409.87,262.64,824.73,147.23,5,4,False,Concluída
15096,OS015096,697,24,59,2,1421,189.4,182.26,121.28,371.66,60.98,2,5,False,Cancelada
15097,OS015097,565,20,74,1,2319,509.94,406.22,245.74,916.16,160.48,6,5,False,Concluída
15098,OS015098,721,15,55,11,2951,238.24,195.03,111.58,433.27,83.45,4,2,False,Concluída
15099,OS015099,275,16,3,10,408,359.18,315.62,210.04,674.8,105.58,1,4,False,Concluída
15100,OS015100,471,10,14,5,2546,1129.06,976.36,616.08,2105.42,360.28,4,5,False,Concluída
15101,OS015101,445,24,45,2,1004,204.28,89.44,55.64,293.72,33.8,1,5,False,Concluída
15102,OS015102,501,8,60,2,2445,180.47,111.89,69.86,292.36,42.03,5,5,False,Concluída
15103,OS015103,34,2,49,1,3061,414.51,264.44,145.73,678.95,118.71,8,5,False,Concluída
15104,OS015104,222,22,9,10,2835,210.74,141.27,96.66,352.01,44.61,2,4,False,Concluída
15105,OS015105,670,7,54,3,67,149.49,140.18,81.85,289.67,58.33,4,5,False,Concluída
15106,OS015106,313,23,70,2,3589,226.01,261.15,156.55,487.16,104.6,4,5,False,Concluída
15107,OS015107,702,1,52,7,1714,0.0,0.0,0.0,0.0,0.0,8,5,False,Concluída
15108,OS015108,157,20,63,8,2021,1142.71,1348.51,853.28,2491.22,495.23,5,4,False,Concluída
15109,OS015109,730,23,52,9,747,2716.15,2004.24,1178.68,4720.39,825.56,6,5,False,Concluída
15110,OS015110,509,6,22,12,2932,332.04,201.17,136.74,533.21,64.43,7,4,False,Concluída
15111,OS015111,575,13,55,8,3146,1362.66,1445.75,807.1,2808.41,638.65,6,3,False,Concluída
15112,OS015112,296,12,3,6,1984,2812.35,3025.08,2161.19,5837.43,863.89,3,3,False,Concluída
15113,OS015113,668,19,2,8,2224,695.45,780.49,456.87,1475.94,323.62,2,4,False,Concluída
15114,OS015114,404,17,59,1,2424,363.8,350.03,239.57,713.83,110.46,6,5,False,Concluída
15115,OS015115,496,5,28,9,3249,2196.94,1782.76,1146.6,3979.7,636.16,7,5,False,Concluída
15116,OS015116,69,24,37,8,2260,383.35,163.15,113.0,546.5,50.15,3,5,False,Concluída
15117,OS015117,457,15,69,12,720,256.48,245.6,138.85,502.08,106.75,7,4,False,Concluída
15118,OS015118,650,14,9,3,1343,119.26,96.43,60.74,215.69,35.69,7,5,False,Concluída
15119,OS015119,128,3,62,2,364,149.49,96.08,54.14,245.57,41.94,2,5,False,Concluída
15120,OS015120,542,5,32,9,2672,1561.55,1172.3,787.59,2733.85,384.71,5,4,False,Concluída
15121,OS015121,23,25,81,12,775,287.83,324.89,224.07,612.72,100.82,3,5,False,Cancelada
15122,OS015122,680,14,75,3,354,126.32,115.88,82.54,242.2,33.34,2,5,False,Concluída
15123,OS015123,719,8,35,6,290,2891.41,2891.58,1880.36,5782.99,1011.22,3,4,False,Concluída
15124,OS015124,268,11,47,2,335,216.21,183.41,105.25,399.62,78.16,7,4,True,Concluída
15125,OS015125,77,25,18,5,1797,958.9,590.76,404.8,1549.66,185.96,5,5,False,Concluída
15126,OS015126,478,15,36,6,1977,1966.84,1370.69,924.86,3337.53,445.83,7,5,False,Concluída
15127,OS015127,27,13,19,12,458,472.88,476.3,287.66,949.18,188.64,5,5,False,Concluída
15128,OS015128,353,5,25,9,2730,2206.55,1290.2,811.96,3496.75,478.24,6,5,False,Concluída
15129,OS015129,205,13,46,4,2924,484.34,314.33,209.88,798.67,104.45,8,5,False,Concluída
15130,OS015130,346,3,60,10,1096,237.01,144.88,96.29,381.89,48.59,8,5,False,Concluída
15131,OS015131,17,13,23,9,3669,2624.58,1474.16,1030.29,4098.74,443.87,1,5,False,Concluída
15132,OS015132,42,11,78,7,1069,0.0,0.0,0.0,0.0,0.0,4,4,False,Concluída
15133,OS015133,15,9,27,9,896,2041.46,1654.02,1101.96,3695.48,552.06,2,4,False,Concluída
15134,OS015134,449,4,35,3,1735,113.16,69.74,47.81,182.9,21.93,3,5,False,Concluída
15135,OS015135,413,17,77,9,3496,3424.55,2572.34,1672.4,5996.89,899.94,8,5,True,Concluída
15136,OS015136,173,15,55,7,3955,0.0,0.0,0.0,0.0,0.0,1,3,False,Concluída
15137,OS015137,469,18,36,7,3337,0.0,0.0,0.0,0.0,0.0,6,5,False,Concluída
15138,OS015138,654,16,71,6,2624,3276.75,2727.6,1919.16,6004.35,808.44,2,3,False,Cancelada
15139,OS015139,210,24,9,10,2807,243.31,149.88,86.28,393.19,63.6,6,5,False,Concluída
15140,OS015140,618,2,21,2,363,193.25,213.65,152.68,406.9,60.97,7,5,False,Concluída
15141,OS015141,481,6,32,7,1757,0.0,0.0,0.0,0.0,0.0,8,5,False,Concluída
15142,OS015142,31,12,66,8,3900,787.29,792.01,562.5,1579.3,229.51,5,3,False,Concluída
15143,OS015143,282,5,44,10,3732,207.5,85.58,49.25,293.08,36.33,1,5,False,Concluída
15144,OS015144,373,25,65,1,529,642.96,659.77,429.82,1302.73,229.95,8,5,False,Concluída
15145,OS015145,537,24,75,8,2599,967.84,789.61,479.09,1757.45,310.52,7,5,False,Concluída
15146,OS015146,218,17,80,8,2367,1122.98,511.25,330.84,1634.23,180.41,7,4,False,Concluída
15147,OS015147,719,19,15,5,1302,1131.07,1331.8,888.06,2462.87,443.74,4,5,False,Concluída
15148,OS015148,499,12,27,4,3399,629.07,536.58,312.2,1165.65,224.38,4,5,False,Concluída
15149,OS015149,281,5,16,2,1965,170.52,165.7,115.59,336.22,50.11,8,5,False,Concluída
15150,OS015150,71,24,46,3,3191,138.16,121.28,81.44,259.44,39.84,8,5,False,Concluída
15151,OS015151,131,7,72,3,1180,153.6,176.43,125.45,330.03,50.98,3,4,False,Concluída
15152,OS015152,357,2,48,6,3834,2995.53,2396.12,1686.47,5391.65,709.65,4,4,False,Concluída
15153,OS015153,362,12,65,6,2694,3355.72,3220.29,2056.01,6576.01,1164.28,1,4,False,Concluída
15154,OS015154,567,23,19,9,2257,967.63,973.16,602.04,1940.79,371.12,3,4,False,Concluída
15155,OS015155,533,5,37,8,3320,564.62,454.9,264.96,1019.52,189.94,6,4,False,Em Aberto
15156,OS015156,147,22,58,9,1602,3286.81,1708.87,1220.76,4995.68,488.11,7,4,False,Concluída
15157,OS015157,435,8,55,11,1597,202.15,144.78,86.67,346.93,58.11,5,3,False,Concluída
15158,OS015158,19,5,53,1,485,627.85,457.66,320.58,1085.51,137.08,3,5,False,Concluída
15159,OS015159,297,16,47,11,136,178.91,163.8,110.56,342.71,53.24,1,4,False,Concluída
15160,OS015160,564,9,3,12,903,377.91,347.28,218.52,725.19,128.76,5,5,False,Concluída
15161,OS015161,298,1,62,10,3280,300.17,253.53,175.52,553.7,78.01,1,4,False,Em Aberto
15162,OS015162,620,5,1,12,1218,513.21,572.56,371.18,1085.77,201.38,5,5,False,Em Aberto
15163,OS015163,714,1,39,1,1558,493.74,268.98,149.24,762.72,119.74,3,5,False,Concluída
15164,OS015164,442,17,73,4,811,389.78,404.75,237.81,794.53,166.94,8,5,False,Em Aberto
15165,OS015165,102,1,33,5,3761,1092.47,519.21,311.71,1611.68,207.5,3,5,False,Concluída
15166,OS015166,285,15,23,7,3399,0.0,0.0,0.0,0.0,0.0,1,5,False,Em Aberto
15167,OS015167,9,5,34,3,1434,158.89,94.81,63.76,253.7,31.05,3,5,False,Concluída
15168,OS015168,440,9,49,11,3426,282.0,249.86,160.17,531.86,89.69,5,5,True,Concluída
15169,OS015169,610,18,49,11,2614,315.37,323.56,221.64,638.93,101.92,7,5,False,Concluída
15170,OS015170,456,6,49,1,2043,532.08,391.3,247.92,923.38,143.38,6,4,False,Concluída
15171,OS015171,583,21,10,8,3623,503.81,389.11,269.68,892.92,119.43,2,3,True,Concluída
15172,OS015172,593,12,66,5,2956,540.64,281.57,178.07,822.21,103.5,2,5,True,Concluída
15173,OS015173,631,14,71,5,681,1059.52,693.06,448.38,1752.58,244.68,1,5,False,Concluída
15174,OS015174,201,7,67,6,1507,1690.9,683.8,482.4,2374.7,201.4,3,5,False,Concluída
15175,OS015175,645,7,76,9,3842,1514.85,1396.0,822.6,2910.85,573.4,2,5,False,Concluída
15176,OS015176,475,19,39,2,1716,150.79,162.28,112.91,313.07,49.37,8,5,False,Concluída
15177,OS015177,220,6,42,11,3037,256.89,285.23,159.76,542.12,125.47,5,5,False,Concluída
15178,OS015178,722,3,1,4,2644,304.11,288.88,172.52,592.99,116.36,3,5,False,Concluída
15179,OS015179,695,16,46,12,1845,450.32,263.27,187.54,713.59,75.73,6,5,True,Concluída
15180,OS015180,423,16,36,4,3511,430.65,185.8,122.0,616.45,63.8,4,5,False,Concluída
15181,OS015181,626,18,44,7,2067,0.0,0.0,0.0,0.0,0.0,1,5,False,Concluída
15182,OS015182,197,5,31,6,3301,902.43,871.82,558.09,1774.25,313.73,3,5,False,Concluída
15183,OS015183,309,20,58,6,3565,2963.39,1896.1,1262.5,4859.49,633.6,2,4,False,Concluída
15184,OS015184,133,4,4,10,410,243.99,220.19,152.68,464.18,67.51,1,5,False,Concluída
15185,OS015185,384,16,53,1,165,503.53,329.41,226.5,832.94,102.91,1,5,False,Concluída
15186,OS015186,363,4,57,9,909,1549.96,1337.63,828.37,2887.59,509.26,1,5,False,Concluída
15187,OS015187,156,24,73,7,2391,0.0,0.0,0.0,0.0,0.0,5,4,False,Concluída
15188,OS015188,490,13,78,3,3225,177.7,124.34,70.69,302.04,53.65,2,3,False,Concluída
15189,OS015189,83,14,50,10,442,301.85,164.61,98.58,466.46,66.03,4,4,False,Concluída
15190,OS015190,49,17,5,4,2555,568.28,622.35,421.11,1190.63,201.24,6,3,False,Concluída
15191,OS015191,289,3,52,1,2223,368.52,154.93,91.66,523.45,63.27,4,5,False,Concluída
15192,OS015192,305,25,17,2,919,234.15,123.27,88.16,357.42,35.11,2,5,False,Concluída
15193,OS015193,244,3,32,6,2435,1386.67,1195.49,796.09,2582.16,399.4,6,4,True,Concluída
15194,OS015194,194,17,6,7,2995,0.0,0.0,0.0,0.0,0.0,2,4,False,Concluída
15195,OS015195,257,13,69,5,1614,626.5,344.13,202.93,970.63,141.2,1,4,True,Concluída
15196,OS015196,117,21,61,2,3023,142.37,68.32,40.7,210.69,27.62,2,4,False,Concluída
15197,OS015197,301,20,10,7,291,0.0,0.0,0.0,0.0,0.0,2,4,True,Concluída
15198,OS015198,667,10,23,7,2126,0.0,0.0,0.0,0.0,0.0,6,3,False,Concluída
15199,OS015199,166,24,53,3,1772,102.37,52.57,29.73,154.94,22.84,6,2,False,Concluída
15200,OS015200,499,12,61,12,1681,463.74,371.88,223.32,835.62,148.56,3,4,False,Concluída
15201,OS015201,100,9,19,1,1274,593.92,644.27,426.86,1238.19,217.41,2,5,True,Concluída
15202,OS015202,268,21,4,1,2566,589.52,675.46,470.82,1264.98,204.64,6,5,False,Concluída
15203,OS015203,245,1,46,11,1594,318.13,308.38,202.06,626.51,106.32,5,5,False,Concluída
15204,OS015204,687,4,32,12,3924,490.69,244.23,169.96,734.92,74.27,8,5,False,Concluída
15205,OS015205,316,19,84,8,1712,1427.06,1470.64,1026.07,2897.7,444.57,8,5,False,Concluída
15206,OS015206,503,6,46,7,2954,0.0,0.0,0.0,0.0,0.0,2,5,False,Concluída
15207,OS015207,440,15,62,4,2318,537.83,497.16,345.41,1034.99,151.75,2,4,False,Concluída
15208,OS015208,99,18,54,4,3995,343.21,213.16,150.63,556.37,62.53,2,4,False,Concluída
15209,OS015209,689,5,67,12,964,534.85,509.55,366.83,1044.4,142.72,2,5,False,Concluída
15210,OS015210,262,8,24,1,211,550.3,268.41,189.8,818.71,78.61,5,4,True,Concluída
15211,OS015211,38,11,66,12,564,485.99,545.1,351.68,1031.09,193.42,3,5,False,Concluída
15212,OS015212,228,5,18,12,3696,535.3,388.17,257.34,923.47,130.83,7,5,False,Em Aberto
15213,OS015213,255,21,48,1,1843,635.69,583.64,323.95,1219.33,259.69,1,5,False,Concluída
15214,OS015214,68,8,46,1,3373,534.85,294.56,170.84,829.41,123.72,8,4,True,Concluída
15215,OS015215,450,11,48,8,3778,447.61,453.59,260.66,901.2,192.93,4,4,False,Concluída
15216,OS015216,263,21,62,2,3432,199.29,100.57,72.17,299.86,28.4,3,5,False,Concluída
15217,OS015217,455,20,27,7,1081,0.0,0.0,0.0,0.0,0.0,6,2,False,Concluída
15218,OS015218,6,10,62,10,2203,275.75,201.19,135.64,476.94,65.55,2,4,False,Concluída
15219,OS015219,718,9,78,7,3119,0.0,0.0,0.0,0.0,0.0,2,4,False,Cancelada
15220,OS015220,122,2,65,7,1752,0.0,0.0,0.0,0.0,0.0,5,4,False,Concluída
15221,OS015221,479,17,52,5,426,1043.12,1005.66,569.68,2048.78,435.98,1,4,False,Concluída
15222,OS015222,524,4,1,6,3903,1740.02,1498.54,857.47,3238.56,641.07,4,5,False,Concluída
15223,OS015223,123,12,50,11,1850,199.61,199.16,120.02,398.77,79.14,8,5,False,Concluída
15224,OS015224,79,19,40,12,2116,532.04,407.83,238.01,939.87,169.82,7,5,False,Concluída
15225,OS015225,108,25,72,8,3010,922.99,1009.11,642.43,1932.1,366.68,7,4,False,Concluída
15226,OS015226,185,19,17,4,302,630.98,542.32,385.12,1173.3,157.2,1,5,False,Concluída
15227,OS015227,120,19,1,3,751,151.16,175.73,100.73,326.89,75.0,3,5,False,Concluída
15228,OS015228,490,7,78,12,150,440.09,297.37,165.83,737.46,131.54,1,5,True,Concluída
15229,OS015229,312,13,77,2,2645,138.4,138.43,86.22,276.83,52.21,7,3,False,Concluída
15230,OS015230,399,2,30,4,822,614.25,501.17,297.43,1115.42,203.74,1,3,False,Concluída
15231,OS015231,40,8,77,1,846,380.08,394.27,267.02,774.35,127.25,3,4,False,Concluída
15232,OS015232,639,6,67,4,340,366.39,380.26,226.07,746.65,154.19,2,5,False,Em Aberto
15233,OS015233,122,11,22,4,1634,549.16,227.52,125.64,776.68,101.88,6,2,False,Concluída
15234,OS015234,273,9,35,9,2299,3417.39,3413.11,2192.52,6830.5,1220.59,8,5,False,Concluída
15235,OS015235,56,8,56,10,3540,309.86,194.15,122.42,504.01,71.73,1,5,False,Concluída
15236,OS015236,96,20,14,9,3105,1761.11,1750.33,1052.28,3511.44,698.05,8,4,False,Concluída
15237,OS015237,484,24,45,6,3145,2628.46,2824.9,1623.61,5453.36,1201.29,2,4,False,Em Aberto
15238,OS015238,505,20,33,3,1134,97.03,82.54,46.73,179.57,35.81,4,2,False,Concluída
15239,OS015239,493,15,12,10,2218,244.56,284.56,173.89,529.12,110.67,4,2,True,Concluída
15240,OS015240,408,21,24,12,3494,440.55,464.57,257.17,905.12,207.4,3,4,False,Concluída
15241,OS015241,697,11,69,9,717,2019.49,1540.8,981.0,3560.29,559.8,4,4,False,Concluída
15242,OS015242,373,15,57,6,2445,1365.27,601.14,403.41,1966.41,197.73,1,5,False,Concluída
15243,OS015243,329,23,9,9,3688,2311.5,2196.09,1224.01,4507.59,972.08,6,4,False,Concluída
